grenade_type,grenade_entity_id,x,y,z,tick,steamid,name
CSmokeGrenade,309,,,,1181,76561198171814417,Faat
CFlashbang,308,,,,1182,76561198171814417,Faat
CSmokeGrenade,309,,,,1182,76561198171814417,Faat
CFlashbang,308,,,,1183,76561198171814417,Faat
CSmokeGrenade,309,,,,1183,76561198171814417,Faat
CFlashbang,308,,,,1184,76561198171814417,Faat
CSmokeGrenade,309,,,,1184,76561198171814417,Faat
CFlashbang,308,,,,1185,76561198171814417,Faat
CSmokeGrenade,309,,,,1185,76561198171814417,Faat
CFlashbang,308,,,,1186,76561198171814417,Faat
CSmokeGrenade,309,,,,1186,76561198171814417,Faat
CFlashbang,308,,,,1187,76561198171814417,Faat
CSmokeGrenade,309,,,,1187,76561198171814417,Faat
CFlashbang,308,,,,1188,76561198171814417,Faat
CSmokeGrenade,309,,,,1188,76561198171814417,Faat
CFlashbang,308,,,,1189,76561198171814417,Faat
CSmokeGrenade,309,,,,1189,76561198171814417,Faat
CFlashbang,308,,,,1190,76561198171814417,Faat
CSmokeGrenade,309,,,,1190,76561198171814417,Faat
CFlashbang,308,,,,1191,76561198171814417,Faat
CSmokeGrenade,309,,,,1191,76561198171814417,Faat
CFlashbang,308,,,,1192,76561198171814417,Faat
CSmokeGrenade,309,,,,1192,76561198171814417,Faat
CFlashbang,308,,,,1193,76561198171814417,Faat
CSmokeGrenade,309,,,,1193,76561198171814417,Faat
CFlashbang,308,,,,1194,76561198171814417,Faat
CSmokeGrenade,309,,,,1194,76561198171814417,Faat
CFlashbang,308,,,,1195,76561198171814417,Faat
CSmokeGrenade,309,,,,1195,76561198171814417,Faat
CFlashbang,308,,,,1196,76561198171814417,Faat
CSmokeGrenade,309,,,,1196,76561198171814417,Faat
CFlashbang,308,,,,1197,76561198171814417,Faat
CSmokeGrenade,309,,,,1197,76561198171814417,Faat
CFlashbang,308,,,,1198,76561198171814417,Faat
CSmokeGrenade,309,,,,1198,76561198171814417,Faat
CFlashbang,308,,,,1199,76561198171814417,Faat
CSmokeGrenade,309,,,,1199,76561198171814417,Faat
CFlashbang,308,,,,1200,76561198171814417,Faat
CSmokeGrenade,309,,,,1200,76561198171814417,Faat
CFlashbang,308,,,,1201,76561198171814417,Faat
CSmokeGrenade,309,,,,1201,76561198171814417,Faat
CFlashbang,308,,,,1202,76561198171814417,Faat
CSmokeGrenade,309,,,,1202,76561198171814417,Faat
CFlashbang,308,,,,1203,76561198171814417,Faat
CSmokeGrenade,309,,,,1203,76561198171814417,Faat
CFlashbang,308,,,,1204,76561198171814417,Faat
CSmokeGrenade,309,,,,1204,76561198171814417,Faat
CFlashbang,308,,,,1205,76561198171814417,Faat
CSmokeGrenade,309,,,,1205,76561198171814417,Faat
CFlashbang,308,,,,1206,76561198171814417,Faat
CSmokeGrenade,309,,,,1206,76561198171814417,Faat
CFlashbang,308,,,,1207,76561198171814417,Faat
CSmokeGrenade,309,,,,1207,76561198171814417,Faat
CFlashbang,308,,,,1208,76561198171814417,Faat
CSmokeGrenade,309,,,,1208,76561198171814417,Faat
CFlashbang,308,,,,1209,76561198171814417,Faat
CSmokeGrenade,309,,,,1209,76561198171814417,Faat
CFlashbang,308,,,,1210,76561198171814417,Faat
CSmokeGrenade,309,,,,1210,76561198171814417,Faat
CFlashbang,308,,,,1211,76561198171814417,Faat
CSmokeGrenade,309,,,,1211,76561198171814417,Faat
CFlashbang,308,,,,1212,76561198171814417,Faat
CSmokeGrenade,309,,,,1212,76561198171814417,Faat
CFlashbang,308,,,,1213,76561198171814417,Faat
CSmokeGrenade,309,,,,1213,76561198171814417,Faat
CFlashbang,308,,,,1214,76561198171814417,Faat
CSmokeGrenade,309,,,,1214,76561198171814417,Faat
CFlashbang,308,,,,1215,76561198171814417,Faat
CSmokeGrenade,309,,,,1215,76561198171814417,Faat
CFlashbang,308,,,,1216,76561198171814417,Faat
CSmokeGrenade,309,,,,1216,76561198171814417,Faat
CFlashbang,308,,,,1217,76561198171814417,Faat
CSmokeGrenade,309,,,,1217,76561198171814417,Faat
CFlashbang,308,,,,1218,76561198171814417,Faat
CSmokeGrenade,309,,,,1218,76561198171814417,Faat
