canzoom,defindex,hassilencer,hastracers,ispainted,issilenced,item,tick,user_name,user_steamid,weptype
False,0,True,True,False,True,hkp2000,15401,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,15401,Simple Dimple skins.army,76561199433997570,0
False,0,True,True,False,True,hkp2000,15401,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,15401,shawty#)$@,76561199557907229,0
False,0,True,True,True,True,hkp2000,15401,shawty#)$@,76561199557907229,1
False,0,False,False,True,False,knife,15401,RME | Пацан,76561199826895670,0
False,0,True,True,True,True,hkp2000,15401,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,c4,15401,Moon,76561198049602148,7
False,0,True,True,True,True,m4a1,15430,Faat,76561198171814417,3
False,0,False,False,False,False,knife,15481,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,knife,15496,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,False,False,mp9,15497,frees.tyler,76561198002613044,2
False,0,False,False,True,False,knife,15510,frees.tyler,76561198002613044,0
False,0,False,False,True,False,knife,15512,Worfy,76561199052717313,0
False,0,False,True,False,False,mp9,15521,frees.tyler,76561198002613044,2
False,0,False,False,True,False,knife,15532,frees.tyler,76561198002613044,0
False,0,False,True,False,False,mp9,15544,frees.tyler,76561198002613044,2
False,0,False,False,True,False,knife,15555,frees.tyler,76561198002613044,0
False,0,False,True,False,False,mp9,15566,frees.tyler,76561198002613044,2
False,0,False,False,True,False,knife,15574,frees.tyler,76561198002613044,0
False,0,False,True,False,False,ak47,15630,Worfy,76561199052717313,3
False,0,False,False,False,False,knife,15630,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,True,True,False,True,hkp2000,15632,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,15635,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,True,True,False,True,hkp2000,15644,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,False,False,mp9,15658,Wybaczam.oficjalnie skins.army,76561199256543526,2
False,0,False,False,False,False,molotov,15729,frees.tyler,76561198002613044,9
False,0,False,True,True,False,glock,15792,Faat,76561198171814417,1
False,0,False,True,True,False,mp7,15794,Simple Dimple skins.army,76561199433997570,2
False,0,False,True,False,False,mp9,15797,frees.tyler,76561198002613044,2
False,0,False,False,False,False,knife,15798,zig,76561198274174345,0
False,0,False,False,True,False,knife,15801,frees.tyler,76561198002613044,0
False,0,False,True,False,False,mp9,15811,frees.tyler,76561198002613044,2
False,0,False,False,True,False,knife,15814,frees.tyler,76561198002613044,0
False,0,False,True,False,False,mp9,15821,frees.tyler,76561198002613044,2
False,0,False,False,True,False,knife,15826,frees.tyler,76561198002613044,0
False,0,False,False,True,False,knife,15846,Worfy,76561199052717313,0
False,0,False,False,False,False,knife,15847,shawty#)$@,76561199557907229,0
False,0,False,True,True,False,deagle,15847,shawty#)$@,76561199557907229,1
True,0,False,True,False,False,ssg08,15852,Faat,76561198171814417,5
False,0,False,True,True,False,deagle,15890,prosto bo$$,76561199068251294,1
False,0,True,True,False,True,hkp2000,15911,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,True,False,glock,15922,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,15935,Faat,76561198171814417,5
False,0,False,False,False,False,knife,15937,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,flashbang,15949,Moon,76561198049602148,9
False,0,False,True,False,False,mp9,15952,frees.tyler,76561198002613044,2
False,0,False,False,True,False,knife,15957,frees.tyler,76561198002613044,0
False,0,False,False,False,False,smokegrenade,15972,Moon,76561198049602148,9
False,0,False,True,True,False,deagle,15977,prosto bo$$,76561199068251294,1
False,0,True,True,False,True,hkp2000,15980,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,16002,Moon,76561198049602148,0
False,0,True,True,True,True,m4a1,16004,RME | Пацан,76561199826895670,3
False,0,False,False,False,False,knife,16015,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,False,False,mp9,16018,frees.tyler,76561198002613044,2
False,0,False,False,False,False,knife,16019,Faat,76561198171814417,0
False,0,False,False,True,False,knife,16022,frees.tyler,76561198002613044,0
False,0,False,True,True,False,p250,16032,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,16044,Faat,76561198171814417,5
False,0,False,False,False,False,knife,16050,Faat,76561198171814417,0
False,0,True,True,True,True,m4a1,16091,Moon,76561198049602148,3
False,0,False,False,True,False,knife,16105,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,knife,16134,Moon,76561198049602148,0
False,0,True,True,True,True,m4a1,16152,Moon,76561198049602148,3
False,0,False,True,True,False,galilar,16156,zig,76561198274174345,3
False,0,False,False,False,False,knife,16203,zig,76561198274174345,0
False,0,False,False,False,False,knife,16222,Moon,76561198049602148,0
False,0,False,False,False,False,knife,16271,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,flashbang,16272,Simple Dimple skins.army,76561199433997570,9
False,0,False,True,False,False,mp9,16278,Wybaczam.oficjalnie skins.army,76561199256543526,2
False,0,False,False,False,False,knife,16284,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,knife,16307,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,mp9,16324,Wybaczam.oficjalnie skins.army,76561199256543526,2
False,0,True,True,False,True,hkp2000,16363,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,16366,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,True,False,mp7,16368,Simple Dimple skins.army,76561199433997570,2
False,0,False,True,False,False,mp9,16383,Wybaczam.oficjalnie skins.army,76561199256543526,2
False,0,False,False,False,False,knife,16406,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,mp9,16459,Wybaczam.oficjalnie skins.army,76561199256543526,2
False,0,False,False,False,False,knife,16485,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,True,True,False,True,hkp2000,16493,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,False,False,mp9,16507,Wybaczam.oficjalnie skins.army,76561199256543526,2
False,0,False,True,True,False,glock,16570,zig,76561198274174345,1
False,0,False,False,False,False,knife,16583,zig,76561198274174345,0
False,0,False,True,True,False,glock,16607,Worfy,76561199052717313,1
False,0,False,True,False,False,ak47,16617,Worfy,76561199052717313,3
False,0,False,False,False,False,knife,16624,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,deagle,16624,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,True,False,knife,16699,Worfy,76561199052717313,0
False,0,False,False,False,False,knife,16707,shawty#)$@,76561199557907229,0
False,0,False,False,False,False,knife,16716,Simple Dimple skins.army,76561199433997570,0
False,0,True,True,True,True,m4a1,16728,RME | Пацан,76561199826895670,3
False,0,True,True,True,True,hkp2000,16750,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,flashbang,16753,Worfy,76561199052717313,9
False,0,False,False,False,False,smokegrenade,16773,Worfy,76561199052717313,9
False,0,False,False,False,False,hegrenade,16781,Moon,76561198049602148,9
False,0,False,False,False,False,flashbang,16794,Moon,76561198049602148,9
False,0,True,True,True,True,m4a1,16801,Moon,76561198049602148,3
True,0,False,True,False,False,ssg08,16824,Faat,76561198171814417,5
False,0,False,False,False,False,flashbang,16833,Moon,76561198049602148,9
False,0,False,False,False,False,knife,16880,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,deagle,16888,prosto bo$$,76561199068251294,1
False,0,False,True,True,False,deagle,16948,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,True,False,p250,16949,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,16955,Faat,76561198171814417,5
False,0,False,False,False,False,smokegrenade,16994,shawty#)$@,76561199557907229,9
False,0,False,False,True,False,knife,17014,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,knife,17082,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,hegrenade,17084,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,flashbang,17086,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,hegrenade,17102,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,17111,frees.tyler,76561198002613044,9
False,0,False,False,False,False,hegrenade,17121,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,17141,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,deagle,17145,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,True,False,galilar,17155,zig,76561198274174345,3
False,0,False,False,False,False,knife,17162,Simple Dimple skins.army,76561199433997570,0
False,0,True,True,True,True,m4a1,17165,RME | Пацан,76561199826895670,3
False,0,False,False,False,False,hegrenade,17166,Simple Dimple skins.army,76561199433997570,9
False,0,False,True,True,False,deagle,17166,shawty#)$@,76561199557907229,1
False,0,False,False,False,False,flashbang,17169,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,smokegrenade,17180,Moon,76561198049602148,9
False,0,False,False,False,False,hegrenade,17195,Moon,76561198049602148,9
False,0,False,False,False,False,hegrenade,17195,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,flashbang,17209,Moon,76561198049602148,9
False,0,False,False,False,False,knife,17218,prosto bo$$,76561199068251294,0
False,0,False,True,False,False,mp9,17281,frees.tyler,76561198002613044,2
False,0,True,True,True,True,m4a1,17331,Moon,76561198049602148,3
False,0,False,True,True,False,deagle,17356,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,17385,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,deagle,17443,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,hegrenade,17450,Moon,76561198049602148,9
False,0,False,False,False,False,smokegrenade,17477,Moon,76561198049602148,9
False,0,True,True,False,True,hkp2000,17487,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,hegrenade,17500,Moon,76561198049602148,9
False,0,False,False,False,False,c4,17512,Moon,76561198049602148,7
False,0,False,False,False,False,knife,17513,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,True,False,deagle,17518,prosto bo$$,76561199068251294,1
False,0,True,True,True,True,m4a1,17525,Moon,76561198049602148,3
False,0,False,False,True,False,knife,17564,Worfy,76561199052717313,0
False,0,False,True,False,False,mp9,17586,Wybaczam.oficjalnie skins.army,76561199256543526,2
False,0,False,False,True,False,knife,17588,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,knife,17603,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,flashbang,17608,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,17631,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,deagle,17638,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,17647,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,knife,17655,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,p250,17657,Faat,76561198171814417,1
False,0,False,True,True,False,deagle,17657,prosto bo$$,76561199068251294,1
True,0,False,True,False,False,ssg08,17662,Faat,76561198171814417,5
False,0,False,False,False,False,flashbang,17664,Simple Dimple skins.army,76561199433997570,9
False,0,False,False,False,False,knife,17687,Faat,76561198171814417,0
False,0,False,False,False,False,hegrenade,17702,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,17710,frees.tyler,76561198002613044,9
False,0,False,True,True,False,deagle,17764,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,False,False,ak47,17769,Worfy,76561199052717313,3
True,0,False,True,False,False,ssg08,17773,Faat,76561198171814417,5
False,0,True,True,True,True,m4a1,17830,RME | Пацан,76561199826895670,3
False,0,False,False,True,False,knife,17858,RME | Пацан,76561199826895670,0
False,0,False,True,False,False,mp9,17862,frees.tyler,76561198002613044,2
False,0,False,False,False,False,knife,17879,Faat,76561198171814417,0
True,0,False,True,False,False,ssg08,17898,Faat,76561198171814417,5
False,0,True,True,True,True,m4a1,17922,RME | Пацан,76561199826895670,3
False,0,False,False,False,False,hegrenade,18079,frees.tyler,76561198002613044,9
False,0,False,False,False,False,smokegrenade,18086,frees.tyler,76561198002613044,9
False,0,False,True,False,False,mp9,18244,frees.tyler,76561198002613044,2
False,0,False,False,False,False,hegrenade,18257,frees.tyler,76561198002613044,9
False,0,False,True,False,False,mp9,18269,frees.tyler,76561198002613044,2
False,0,False,True,True,False,p250,18277,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,18288,Faat,76561198171814417,5
False,0,False,False,True,False,knife,18360,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,c4,18470,Worfy,76561199052717313,7
False,0,True,True,True,True,m4a1,18476,RME | Пацан,76561199826895670,3
False,0,False,True,False,False,ak47,18479,Worfy,76561199052717313,3
False,0,False,False,False,False,knife,18721,Faat,76561198171814417,0
False,0,False,False,False,False,hegrenade,18741,Faat,76561198171814417,9
False,0,False,False,False,False,smokegrenade,18752,Faat,76561198171814417,9
False,0,False,False,False,False,knife,18864,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,knife,18943,Faat,76561198171814417,0
True,0,False,True,False,False,ssg08,18952,Faat,76561198171814417,5
False,0,False,False,False,False,hegrenade,18992,frees.tyler,76561198002613044,9
False,0,False,True,True,False,deagle,18993,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,18996,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,deagle,19027,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,c4,19035,Worfy,76561199052717313,7
False,0,False,True,False,False,ak47,19086,Worfy,76561199052717313,3
False,0,False,True,False,False,mp9,19147,frees.tyler,76561198002613044,2
False,0,False,False,False,False,flashbang,19248,RME | Пацан,76561199826895670,9
False,0,False,False,False,False,smokegrenade,19257,RME | Пацан,76561199826895670,9
False,0,False,False,True,False,knife,19331,Worfy,76561199052717313,0
False,0,False,False,True,False,knife,19339,RME | Пацан,76561199826895670,0
False,0,True,True,True,True,m4a1,19341,RME | Пацан,76561199826895670,3
False,0,False,True,True,False,p250,19343,Faat,76561198171814417,1
False,0,False,True,False,False,ak47,19348,Worfy,76561199052717313,3
True,0,False,True,False,False,ssg08,19350,Faat,76561198171814417,5
False,0,False,False,False,False,molotov,19367,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,19381,Faat,76561198171814417,0
True,0,False,True,False,False,ssg08,19475,Faat,76561198171814417,5
False,0,False,True,False,False,mp9,19498,frees.tyler,76561198002613044,2
False,0,False,True,True,False,p250,19708,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,19721,Faat,76561198171814417,5
False,0,False,False,False,False,hegrenade,19745,Moon,76561198049602148,9
False,0,False,False,False,False,smokegrenade,19755,Moon,76561198049602148,9
False,0,False,False,False,False,c4,19771,Faat,76561198171814417,7
False,0,False,True,True,False,p250,19830,Faat,76561198171814417,1
False,0,True,True,True,True,m4a1,19831,Moon,76561198049602148,3
True,0,False,True,False,False,ssg08,19839,Faat,76561198171814417,5
False,0,False,False,False,False,knife,19925,prosto bo$$,76561199068251294,0
